cust_id	sales_total	num_of_orders	gender
107181	666.52	3	F
107182	667.75	3	M
107183	818.25	4	F
107184	837.30	4	M
107185	480.26	2	M
107186	480.32	2	F
107187	501.94	2	M
107188	498.21	2	F
107189	665.67	3	F
107190	825.50	4	F
107191	668.01	3	F
107192	647.64	3	M
107193	654.23	3	F
107194	672.76	3	M
107195	671.18	3	F
107196	816.65	4	F
107197	665.34	3	F
107198	665.08	3	F
107199	501.81	2	M
107200	824.54	4	M
107201	833.67	4	M
107202	823.32	4	F
107203	654.30	3	M
107204	670.16	3	M
107205	828.60	4	M
107206	501.58	2	F
107207	664.87	3	F
107208	490.74	2	F
107209	649.13	3	F
107210	667.58	3	M
107211	657.29	3	F
107212	668.20	3	M
107213	654.98	3	F
107214	655.86	3	F
107215	485.66	2	M
107216	661.82	3	F
107217	485.46	2	M
107218	665.61	3	F
107219	502.22	2	M
107220	666.73	3	F
107221	661.91	3	F
107222	658.38	3	F
107223	841.21	4	F
107224	647.51	3	F
107225	492.73	2	M
107226	657.14	3	M
107227	672.19	3	F
107228	818.21	4	F
107229	653.70	3	M
107230	822.46	4	F
107231	656.21	3	F
107232	649.77	3	F
107233	647.94	3	F
107234	490.56	2	M
107235	659.66	3	F
107236	843.47	4	M
107237	837.66	4	M
107238	667.36	3	M
107239	647.23	3	M
107240	652.07	3	F
107241	841.87	4	F
107242	827.59	4	M
107243	649.11	3	M
107244	656.05	3	M
107245	661.83	3	M
107246	659.65	3	F
107247	654.14	3	F
107248	652.74	3	M
107249	670.07	3	F
107250	660.72	3	F
107251	488.87	2	M
107252	842.05	4	M
107253	651.62	3	F
107254	665.55	3	F
107255	649.59	3	M
107256	826.43	4	M
107257	821.20	4	M
107258	663.18	3	F
107259	658.01	3	F
107260	667.56	3	M
107261	494.88	2	F
107262	651.87	3	M
107263	655.40	3	F
107264	646.55	3	M
107265	657.06	3	M
107266	668.67	3	M
107267	837.27	4	F
107268	665.08	3	M
107269	455.73	2	M
107270	617.04	3	M
107271	517.75	2	M
107272	610.85	3	M
107273	670.43	3	F
107274	842.69	4	M
107275	621.07	3	F
107276	620.28	3	F
107277	668.26	3	M
107278	705.79	3	F
107279	660.93	3	M
107280	676.26	3	M
107281	628.83	3	F
107282	668.21	3	F
107283	671.82	3	M
107284	627.77	3	F
107285	653.73	3	M
107286	461.98	2	F
107287	878.74	4	M
107288	687.12	3	M
107289	665.76	3	F
107290	444.20	2	F
107291	687.51	3	F
107292	693.28	3	M
107293	446.55	2	F
107294	840.54	4	M
107295	677.03	3	F
107296	672.19	3	F
107297	677.91	3	F
107298	672.69	3	F
107299	648.50	3	M
107300	617.36	3	M
107301	707.30	3	F
107302	463.61	2	M
107303	653.38	3	F
107304	700.38	3	M
107305	678.78	3	F
107306	818.34	4	F
107307	441.40	2	F
107308	626.79	3	M
107309	664.26	3	F
107310	709.74	3	F
107311	676.38	3	M
107312	696.66	3	F
107313	614.64	3	F
107314	668.49	3	M
107315	678.07	3	M
107316	533.43	2	M
107317	493.89	2	M
107318	661.36	3	F
107319	692.87	3	F
107320	487.45	2	F
107321	660.69	3	M
107322	679.37	3	M
107323	443.33	2	F
107324	701.11	3	M
107325	506.69	2	F
107326	646.16	3	F
107327	629.58	3	M
107328	838.03	4	F
107329	635.79	3	M
107330	634.82	3	F
107331	829.65	4	F
107332	673.19	3	F
107333	828.65	4	F
107334	653.83	3	F
107335	610.41	3	F
107336	624.93	3	M
107337	634.99	3	M
107338	463.59	2	M
107339	781.70	4	M
107340	627.79	3	M
107341	782.51	4	M
107342	707.82	3	M
107343	642.22	3	F
107344	628.41	3	M
107345	671.86	3	F
107346	449.68	2	F
107347	633.33	3	F
107348	652.10	3	M
107349	653.54	3	F
107350	706.91	3	M
107351	460.08	2	F
107352	641.55	3	M
107353	693.61	3	F
107354	692.60	3	M
107355	700.85	3	M
107356	448.31	2	M
107357	646.97	3	F
107358	535.33	2	M
107359	615.13	3	F
107360	701.23	3	M
107361	825.59	4	M
107362	784.55	4	F
107363	624.15	3	M
107364	653.86	3	F
107365	680.18	3	F
107366	790.74	4	M
107367	692.79	3	F
107368	671.17	3	M
107369	680.15	3	M
107370	683.68	3	F
107371	666.97	3	F
107372	703.30	3	F
107373	668.23	3	M
107374	668.70	3	F
107375	878.72	4	F
107376	647.29	3	M
107377	624.31	3	F
107378	652.91	3	F
107379	709.24	3	F
107380	664.91	3	M
107381	615.72	3	M
107382	628.38	3	F
107383	630.38	3	F
107384	659.06	3	M
107385	513.56	2	M
107386	645.49	3	F
107387	648.18	3	M
107388	626.52	3	M
107389	652.74	3	M
107390	667.43	3	F
107391	650.69	3	M
107392	863.04	4	F
107393	705.96	3	M
107394	536.90	2	F
107395	692.25	3	M
107396	479.32	2	M
107397	823.19	4	M
107398	448.15	2	F
107399	645.45	3	M
107400	664.66	3	M
107401	453.89	2	M
107402	616.37	3	F
107403	631.63	3	M
107404	640.53	3	F
107405	616.16	3	F
107406	469.41	2	M
107407	842.88	4	F
107408	621.84	3	F
107409	500.31	2	M
107410	613.92	3	M
107411	522.99	2	M
107412	701.77	3	F
107413	831.95	4	F
107414	838.05	4	F
107415	453.48	2	M
107416	625.65	3	M
107417	623.46	3	F
107418	614.15	3	M
107419	617.50	3	F
107420	705.19	3	M
107421	686.16	3	F
107422	687.15	3	F
107423	818.57	4	F
107424	652.13	3	M
107425	633.64	3	F
107426	639.09	3	M
107427	532.90	2	F
107428	694.99	3	M
107429	709.24	3	M
107430	702.65	3	F
107431	793.70	4	M
107432	613.87	3	M
107433	663.33	3	F
107434	682.18	3	M
107435	656.17	3	F
107436	611.77	3	F
107437	623.92	3	F
107438	876.74	4	M
107439	458.90	2	M
107440	443.15	2	F
107441	625.87	3	M
107442	862.21	4	M
107443	634.20	3	M
107444	682.26	3	M
107445	532.14	2	M
107446	689.26	3	M
107447	515.27	2	M
107448	616.50	3	M
107449	657.37	3	M
107450	639.11	3	F
107451	708.03	3	F
107452	642.30	3	M
107453	659.24	3	F
107454	533.61	2	F
107455	652.86	3	M
107456	509.81	2	F
107457	866.38	4	F
107458	655.66	3	F
107459	681.02	3	M
107460	698.69	3	M
107461	637.93	3	F
107462	707.60	3	M
107463	659.10	3	M
107464	812.02	4	M
107465	684.55	3	F
107466	516.99	2	F
107467	620.90	3	F
107468	691.63	3	M
107469	639.15	3	M
107470	508.86	2	M
107471	806.70	4	M
107472	681.01	3	M
107473	848.49	4	M
107474	692.79	3	M
107475	649.90	3	F
107476	622.37	3	M
107477	443.43	2	M
107478	479.06	2	F
107479	676.57	3	F
107480	536.63	2	M
107481	672.39	3	M
107482	864.61	4	M
107483	619.55	3	M
107484	867.61	4	F
107485	446.14	2	F
107486	806.35	4	F
107487	871.03	4	M
107488	512.33	2	M
107489	825.84	4	F
107490	679.70	3	F
107491	701.19	3	M
107492	860.96	4	M
107493	461.52	2	M
107494	673.87	3	F
107495	678.41	3	M
107496	685.88	3	M
107497	691.69	3	F
107498	842.69	4	F
107499	637.92	3	F
107500	614.96	3	F
107501	669.02	3	M
107502	694.88	3	F
107503	677.84	3	M
107504	650.37	3	F
107505	707.00	3	F
107506	827.69	4	M
107507	627.20	3	M
107508	623.28	3	F
107509	635.49	3	F
107510	529.07	2	M
107511	631.34	3	M
107512	475.87	2	F
107513	664.21	3	F
107514	799.71	4	M
107515	788.98	4	F
107516	447.45	2	F
107517	780.59	4	F
107518	1456.83	3	M
107519	1120.68	3	F
107520	677.46	4	M
107521	1349.13	3	M
107522	1506.72	2	F
107523	142.44	2	M
107524	110.49	3	M
107525	669.45	3	F
107526	640.17	3	F
107527	21.61	4	F
107528	640.33	3	F
107529	1671.56	3	M
107530	1557.88	3	F
107531	994.24	3	M
107532	1096.07	3	M
107533	701.07	3	M
107534	13.44	2	F
107535	1547.05	3	F
107536	929.45	3	F
107537	45.95	3	F
107538	876.71	3	F
107539	446.77	2	F
107540	1778.40	3	M
107541	104.39	2	M
107542	273.10	3	F
107543	1611.37	3	M
107544	1146.70	3	M
107545	784.00	2	F
107546	1652.78	3	F
107547	1336.88	4	F
107548	48.91	3	M
107549	100.40	4	F
107550	1426.78	2	F
107551	374.18	3	F
107552	176.99	4	M
107553	470.35	2	M
107554	144.03	3	M
107555	553.98	3	M
107556	126.73	4	F
107557	525.62	3	M
107558	1731.80	3	F
107559	121.98	3	M
107560	1544.30	2	M
107561	269.70	3	M
107562	1105.62	3	M
107563	33.91	3	M
107564	1231.56	3	F
107565	1223.44	4	M
107566	1792.86	3	M
107567	1602.36	4	F
107568	107.17	2	M
107569	1749.06	3	F
107570	164.74	2	M
107571	203.49	3	F
107572	808.27	3	F
107573	800.35	3	F
107574	1143.82	3	F
107575	260.59	3	F
107576	959.59	3	M
107577	9.88	3	F
107578	154.55	3	M
107579	1605.81	3	F
107580	1290.96	3	F
107581	290.66	2	M
107582	38.63	4	F
107583	69.28	2	M
107584	1162.56	3	M
107585	984.74	4	F
107586	20.79	4	M
107587	65.99	3	F
107588	59.77	3	F
107589	1552.47	3	M
107590	949.96	3	F
107591	153.38	4	M
107592	1149.44	3	F
107593	362.12	4	F
107594	23.53	3	M
107595	1701.78	3	M
107596	1586.23	4	F
107597	195.52	2	F
107598	385.94	2	F
107599	356.12	3	F
107600	857.66	3	F
107601	513.60	4	F
107602	118.78	3	M
107603	1191.42	3	M
107604	135.18	3	M
107605	528.53	2	F
107606	110.56	3	M
107607	1205.61	3	M
107608	1420.40	3	F
107609	677.37	4	F
107610	1103.55	2	F
107611	1407.66	2	F
107612	877.77	3	F
107613	1102.14	4	F
107614	1050.88	2	M
107615	322.66	2	F
107616	869.36	3	M
107617	950.97	3	M
107618	631.50	2	M
107619	304.83	3	F
107620	162.29	2	F
107621	344.07	3	M
107622	744.41	3	M
107623	1300.55	4	M
107624	1580.12	2	M
107625	153.83	3	F
107626	174.54	3	M
107627	1241.22	2	F
107628	0.67	2	M
107629	97.12	2	F
107630	174.26	3	M
107631	1554.93	4	M
107632	22.10	3	F
107633	3.22	3	F
107634	724.36	3	F
107635	1889.44	4	F
107636	80.84	2	F
107637	772.15	4	M
107638	141.55	3	F
107639	981.02	3	M
107640	974.09	3	M
107641	1241.15	3	F
107642	1266.22	3	F
107643	603.89	3	M
107644	1102.83	3	F
107645	929.49	4	F
107646	122.44	3	F
107647	59.15	2	F
107648	404.20	3	M
107649	718.11	3	F
107650	278.71	3	M
107651	450.78	3	F
107652	160.54	3	M
107653	871.59	3	M
107654	1078.68	3	F
107655	885.59	3	M
107656	1601.80	3	M
107657	1018.52	3	M
107658	669.78	3	M
107659	517.68	3	F
107660	179.21	3	F
107661	669.24	4	F
107662	1572.42	2	F
107663	532.32	3	M
107664	1008.71	4	M
107665	322.63	4	F
107666	542.64	3	M
107667	142.59	3	F
107668	1708.54	3	M
107669	1376.91	3	M
107670	1649.06	3	M
107671	820.89	4	M
107672	965.72	2	F
107673	1494.57	3	M
107674	1463.76	4	M
107675	279.95	4	M
107676	1042.16	3	M
107677	1425.29	3	M
107678	465.29	2	F
107679	287.26	4	F
107680	1608.08	2	M
107681	511.67	3	F
107682	676.81	2	F
107683	33.78	3	M
107684	788.27	4	M
107685	642.03	3	M
107686	202.19	3	F
107687	152.35	2	F
107688	144.59	3	M
107689	115.42	3	F
107690	1495.78	4	F
107691	1583.97	2	M
107692	974.90	3	M
107693	1615.67	4	M
107694	1158.95	3	M
107695	881.98	3	M
107696	1282.19	3	M
107697	141.54	2	F
107698	161.74	3	M
107699	1767.55	3	M
107700	1214.41	3	F
107701	746.06	4	F
107702	683.30	3	F
107703	1336.96	3	F
107704	720.14	4	M
107705	79.76	2	M
107706	1058.74	3	M
107707	75.10	3	F
107708	94.34	3	M
107709	948.05	3	M
107710	192.97	3	M
107711	55.16	4	F
107712	1275.62	3	M
107713	378.44	3	M
107714	1254.40	4	F
107715	1847.29	3	M
107716	79.13	2	M
107717	1569.91	3	M
107718	1193.00	3	M
107719	300.72	3	F
107720	423.56	4	M
107721	1519.71	2	F
107722	1151.72	2	M
107723	152.05	3	M
107724	1241.63	3	M
107725	160.37	3	M
107726	79.38	3	F
107727	1480.59	3	M
107728	882.51	2	M
107729	221.45	3	M
107730	760.75	3	F
107731	964.94	3	F
107732	143.01	3	M
107733	25.04	3	F
107734	132.45	3	M
107735	262.54	3	M
107736	1001.89	3	M
107737	680.27	3	M
107738	1763.04	3	M
107739	1339.06	3	M
107740	1483.38	3	F
107741	1669.55	3	M
107742	160.86	3	F
107743	1721.93	3	F
107744	1225.34	3	F
107745	1534.87	3	M
107746	798.78	3	M
107747	1215.02	3	M
107748	80.82	2	M
107749	588.37	3	F
107750	1380.85	3	F
107751	435.98	3	F
107752	74.23	3	F
107753	1383.13	3	M
107754	1484.45	3	F
107755	216.14	3	M
107756	807.63	3	M
107757	100.99	3	M
107758	1284.05	3	F
107759	223.51	3	M
107760	784.72	4	M
107761	143.31	3	F
107762	1211.94	3	F
107763	532.00	4	F
107764	845.68	3	F
107765	1912.46	4	F
107766	94.93	3	M
107767	49.01	2	M
107768	113.68	2	M
107769	1212.05	3	F
107770	16.75	3	F
107771	61.56	2	F
107772	1568.46	3	M
107773	835.10	2	M
107774	52.92	3	M
107775	989.60	3	F
107776	1037.58	3	F
107777	1280.85	3	F
107778	656.93	4	F
107779	1390.92	4	F
107780	828.16	3	M
107781	15.03	3	M
107782	1224.49	3	M
107783	403.58	4	M
107784	198.02	3	M
107785	783.90	3	M
107786	24.60	3	F
107787	1322.03	2	M
107788	1395.34	3	F
107789	1045.09	3	F
107790	943.27	2	F
107791	1381.31	3	M
107792	1224.35	3	M
107793	638.99	3	F
107794	332.69	3	F
107795	1513.64	3	F
107796	901.55	4	M
107797	888.05	4	M
107798	145.38	4	M
107799	1494.39	3	F
107800	821.71	4	M
107801	560.67	2	M
107802	621.62	2	F
107803	169.76	3	F
107804	1755.14	3	M
107805	1057.57	3	F
107806	911.94	4	F
107807	1208.64	3	F
107808	1544.57	4	M
107809	1247.12	4	F
107810	1289.60	3	F
107811	772.86	3	M
107812	39.33	3	F
107813	152.49	3	M
107814	1159.92	3	M
107815	514.24	3	M
107816	65.78	3	M
107817	735.45	4	F
107818	692.43	3	M
107819	358.24	3	F
107820	831.86	3	F
107821	83.55	3	F
107822	1034.47	3	F
107823	621.32	3	M
107824	1574.31	3	M
107825	1820.73	4	F
107826	937.24	3	F
107827	744.28	4	M
107828	922.61	3	M
107829	1300.14	4	F
107830	1027.00	3	M
107831	427.56	3	M
107832	18.49	2	F
107833	1076.05	3	F
107834	699.67	3	M
107835	289.62	3	F
107836	815.16	4	M
107837	1006.79	3	M
107838	168.96	3	F
107839	195.27	3	M
107840	164.07	2	F
107841	150.26	4	M
107842	1153.14	3	F
107843	1761.64	3	M
107844	1015.14	3	F
107845	132.99	3	F
107846	294.50	2	F
107847	43.72	3	M
107848	137.72	2	F
107849	346.55	3	M
107850	605.35	4	M
107851	1223.39	3	F
107852	294.88	3	F
107853	1674.25	3	M
107854	21.02	3	M
107855	1091.00	3	F
107856	899.06	4	M
107857	104.20	3	M
107858	1753.89	3	F
107859	903.86	4	M
107860	1387.88	4	M
107861	124.61	4	F
107862	143.67	3	M
107863	152.71	2	M
107864	985.20	2	M
107865	532.39	2	F
107866	1052.21	4	M
107867	1002.13	3	M
107868	278.94	4	F
107869	1729.34	3	M
107870	760.12	3	F
107871	405.65	3	M
107872	53.20	2	F
107873	128.64	3	M
107874	424.70	3	M
107875	1314.45	2	M
107876	1053.26	4	M
107877	89.00	3	F
107878	373.42	4	F
107879	180.28	3	F
107880	1137.25	2	M
107881	1440.21	3	F
107882	156.81	3	M
107883	1390.12	3	M
107884	1598.84	3	M
107885	1514.81	3	M
107886	1526.75	3	M
107887	138.37	3	M
107888	1702.32	3	M
107889	1521.66	3	M
107890	1.54	3	M
107891	1644.59	3	M
107892	62.23	2	M
107893	1697.90	4	F
107894	257.47	2	F
107895	812.91	2	F
107896	139.92	4	F
107897	1554.15	3	M
107898	24.69	3	F
107899	1638.82	3	F
107900	288.44	3	M
107901	801.34	3	M
107902	1980.32	4	M
107903	883.31	4	F
107904	99.58	3	M
107905	784.28	3	F
107906	650.18	4	M
107907	402.43	4	M
107908	1842.03	3	F
107909	824.35	3	F
107910	656.42	3	F
107911	72.27	3	M
107912	1152.96	3	F
107913	629.39	4	F
107914	1568.81	3	F
107915	1259.41	3	M
107916	136.49	3	M
107917	58.58	2	F
107918	1085.05	4	M
107919	549.93	3	M
107920	57.98	3	F
107921	330.06	3	M
107922	1347.41	4	M
107923	164.49	3	F
107924	93.96	3	F
107925	930.63	3	M
107926	40.20	3	F
107927	1608.89	3	F
107928	112.21	4	M
107929	858.64	3	M
107930	156.35	2	M
107931	1629.93	2	M
107932	1616.82	3	M
107933	744.63	4	M
107934	1116.39	3	M
107935	110.34	3	F
107936	622.47	3	M
107937	744.82	3	M
107938	1315.70	3	M
107939	1588.49	3	M
107940	618.38	4	M
107941	69.62	2	F
107942	52.00	4	M
107943	1447.41	3	M
107944	1666.68	3	F
107945	725.95	3	M
107946	1675.28	3	F
107947	176.35	3	M
107948	1828.30	3	M
107949	835.99	3	F
107950	1736.02	3	M
107951	171.30	2	M
107952	1054.95	4	F
107953	10.92	3	M
107954	821.10	3	M
107955	905.22	3	F
107956	1459.60	3	F
107957	724.03	3	M
107958	7.58	3	M
107959	147.75	2	M
107960	1344.19	2	F
107961	111.06	3	M
107962	127.05	3	F
107963	76.51	3	M
107964	164.19	4	M
107965	209.94	3	M
107966	85.11	3	M
107967	65.43	3	M
107968	1746.83	3	M
107969	1171.09	3	M
107970	194.26	4	F
107971	391.96	3	F
107972	814.65	2	F
107973	348.52	3	F
107974	877.94	3	F
107975	1044.04	3	M
107976	1072.88	3	M
107977	18.13	3	M
107978	24.95	3	M
107979	79.48	2	F
107980	201.59	3	F
107981	1455.34	3	F
107982	85.88	3	M
107983	1659.22	3	F
107984	100.86	4	M
107985	734.18	4	M
107986	1595.69	3	M
107987	1362.49	3	F
107988	1692.92	4	M
107989	527.09	4	M
107990	950.69	3	F
107991	554.90	3	F
107992	614.02	3	F
107993	1058.07	2	M
107994	1263.05	3	M
107995	8.89	3	F
107996	46.47	3	F
107997	15.90	3	M
107998	53.91	3	F
107999	534.17	2	F
108000	85.02	3	M
108001	90.37	2	M
108002	53.37	2	F
108003	1435.34	3	F
108004	29.13	3	M
108005	127.06	3	M
108006	119.57	3	F
108007	594.90	2	M
108008	608.40	4	M
108009	1534.11	3	M
108010	1705.19	3	F
108011	159.82	2	M
108012	578.06	3	M
108013	59.05	3	M
108014	160.57	2	F
108015	149.84	3	F
108016	1392.04	3	M
108017	1096.64	3	M
108018	182.61	4	F
108019	949.24	4	F
108020	63.82	3	F
108021	20.65	4	M
108022	1715.27	4	F
108023	608.81	3	F
108024	1297.78	3	M
108025	140.31	3	M
108026	1516.01	4	M
108027	375.50	4	F
108028	784.90	2	M
108029	387.40	3	M
108030	324.55	3	M
108031	1638.44	3	M
108032	1486.66	3	M
108033	1673.81	4	F
108034	572.84	3	M
108035	692.71	3	F
108036	1353.91	4	M
108037	551.16	3	M
108038	1472.82	3	F
108039	135.15	3	M
108040	1131.44	4	F
108041	1273.56	3	M
108042	294.94	3	F
108043	176.88	3	M
108044	719.23	4	M
108045	610.82	2	M
108046	200.58	3	F
108047	444.93	3	M
108048	1127.01	2	M
108049	137.14	3	M
108050	918.45	3	F
108051	137.34	3	M
108052	226.50	3	F
108053	144.08	4	F
108054	844.15	3	M
108055	1574.96	3	F
108056	2008.09	4	M
108057	718.56	3	F
108058	246.96	3	F
108059	1144.66	3	M
108060	713.87	3	F
108061	971.42	3	F
108062	167.85	3	M
108063	417.14	3	M
108064	1885.32	4	F
108065	752.66	3	F
108066	718.15	3	F
108067	1581.29	3	F
108068	694.58	2	M
108069	72.71	2	F
108070	1456.10	3	M
108071	1600.93	3	F
108072	1780.86	3	F
108073	633.62	3	F
108074	1100.95	3	F
108075	152.70	3	F
108076	819.25	3	F
108077	1317.90	3	M
108078	584.62	3	M
108079	1465.05	2	M
108080	13.65	2	F
108081	506.79	3	M
108082	44.13	3	F
108083	66.06	3	M
108084	523.90	3	M
108085	1537.21	2	F
108086	1824.67	4	M
108087	1682.02	3	F
108088	21.90	3	M
108089	870.44	4	F
108090	1336.48	4	M
108091	153.42	2	M
108092	1788.09	3	F
108093	87.37	3	M
108094	129.73	2	M
108095	1786.89	3	M
108096	988.88	3	F
108097	416.15	3	M
108098	1624.65	3	F
108099	166.41	3	M
108100	994.05	8	F
108101	1094.93	8	F
108102	77.89	4	M
108103	714.63	10	F
108104	2346.97	7	F
108105	957.72	2	F
108106	329.90	7	M
108107	1655.68	3	M
108108	961.82	6	F
108109	372.80	8	F
108110	1642.04	7	F
108111	523.31	9	F
108112	600.24	6	M
108113	817.59	10	M
108114	540.32	7	F
108115	2251.13	8	M
108116	1123.53	8	M
108117	301.04	7	M
108118	2571.52	11	M
108119	1362.21	7	F
108120	2467.04	11	M
108121	1717.19	5	M
108122	2254.36	6	F
108123	2583.44	9	F
108124	2432.43	9	F
108125	1693.91	7	F
108126	1131.64	7	M
108127	2090.13	7	M
108128	2211.84	6	M
108129	1422.14	9	M
108130	970.40	7	M
108131	1927.89	7	F
108132	62.93	2	M
108133	1849.49	7	F
108134	1352.59	7	M
108135	1712.66	8	F
108136	478.70	8	M
108137	1696.30	7	F
108138	2261.22	7	F
108139	1844.29	6	M
108140	1803.86	7	F
108141	2109.68	10	M
108142	1414.56	10	F
108143	900.18	4	F
108144	793.27	10	F
108145	1594.61	7	F
108146	250.94	7	M
108147	668.97	8	M
108148	2296.52	6	F
108149	855.15	5	F
108150	1382.92	9	M
108151	618.90	4	F
108152	1132.91	8	F
108153	2275.32	11	M
108154	1957.25	8	M
108155	1623.69	8	M
108156	2310.38	6	M
108157	1655.56	8	F
108158	2204.75	7	M
108159	1531.45	5	F
108160	1429.00	6	M
108161	367.40	6	M
108162	1006.93	6	F
108163	2289.42	9	F
108164	2164.75	9	F
108165	129.14	4	M
108166	995.63	8	F
108167	1631.91	4	M
108168	720.38	7	F
108169	1887.01	9	F
108170	1533.81	8	F
108171	500.87	6	F
108172	736.02	5	M
108173	1374.90	8	F
108174	2260.66	9	F
108175	1857.01	8	F
108176	1216.01	8	M
108177	882.31	4	M
108178	281.35	7	F
108179	712.83	6	F
108180	1485.05	6	M
108181	329.75	7	F
108182	800.90	5	M
108183	1039.24	6	F
108184	120.71	5	M
108185	2542.41	9	M
108186	1246.35	9	M
108187	1386.38	8	M
108188	2062.19	11	M
108189	2313.88	6	F
108190	1017.92	5	M
108191	2530.24	10	M
108192	1906.94	12	F
108193	5487.12	26	F
108194	2593.08	20	M
108195	678.90	8	M
108196	2282.81	19	F
108197	1642.51	13	F
108198	1958.48	14	M
108199	3721.22	16	M
108200	3432.09	14	F
108201	3130.69	17	F
108202	2732.63	19	F
108203	2218.90	12	F
108204	1888.66	4	F
108205	1321.94	8	M
108206	2597.89	8	F
108207	190.92	6	M
108208	4641.28	21	M
108209	1758.03	14	M
108210	4229.05	18	F
108211	3559.07	17	M
108212	1681.02	12	F
108213	2092.17	13	M
108214	1361.24	11	F
